Date,Close
2019-10-23,41.759998
2019-10-24,42.650002
2019-10-25,43.52
2019-10-28,44.639999
2019-10-29,44.32
2019-10-30,44.369999
2019-10-31,44.23
2019-11-01,45.23
2019-11-04,45.48
2019-11-05,45.389999
2019-11-06,45.220001
2019-11-07,45.209999
2019-11-08,45.849998
2019-11-11,46.32
2019-11-12,46.650002
2019-11-13,46.369999
2019-11-14,46.560001
2019-11-15,47.400002
2019-11-18,47.400002
2019-11-19,48.450001
2019-11-20,48.43
2019-11-21,48.150002
2019-11-22,48.419998
2019-11-25,49.669998
2019-11-26,50
2019-11-27,50.23
2019-11-29,50.43
2019-12-02,48.959999
2019-12-03,49.09
2019-12-04,49.189999
2019-12-05,48.959999
2019-12-06,49.459999
2019-12-09,49.049999
2019-12-10,49.259998
2019-12-11,48.970001
2019-12-12,49.400002
2019-12-13,49.099998
2019-12-16,50.23
2019-12-17,50.18
2019-12-18,50.540001
2019-12-19,50.869999
2019-12-20,50.959999
2019-12-23,51.59
2019-12-24,51.82
2019-12-26,51.77
2019-12-27,51.139999
2019-12-30,49.740002
2019-12-31,50.049999
2020-01-02,50.5
2020-01-03,50.130001
2020-01-06,50.52
2020-01-07,51.139999
2020-01-08,52.290001
2020-01-09,52.349998
2020-01-10,51.970001
2020-01-13,53.040001
2020-01-14,53.259998
2020-01-15,53.43
2020-01-16,54.009998
2020-01-17,53.669998
2020-01-21,53.59
2020-01-22,53.84
2020-01-23,53.799999
2020-01-24,52.799999
2020-01-27,51.849998
2020-01-28,52.82
2020-01-29,52.849998
2020-01-30,52.950001
2020-01-31,51.799999
2020-02-03,53.959999
2020-02-04,56.32
2020-02-05,55.52
2020-02-06,56.169998
2020-02-07,55.84
2020-02-10,56.889999
2020-02-11,57.790001
2020-02-12,58.330002
2020-02-13,58.759998
2020-02-14,58.689999
2020-02-18,59.16
2020-02-19,60.369999
2020-02-20,59.889999
2020-02-21,58.610001
2020-02-24,56.02
2020-02-25,54.099998
2020-02-26,53.540001
2020-02-27,51.709999
2020-02-28,52.84
2020-03-02,54.080002
2020-03-03,52.990002
2020-03-04,54.790001
2020-03-05,53.509998
2020-03-06,52.110001
2020-03-09,47.779999
2020-03-10,50.049999
2020-03-11,46.939999
2020-03-12,41.029999
2020-03-13,42.900002
2020-03-16,36.220001
2020-03-17,38.23
2020-03-18,34.689999
2020-03-19,37.810001
2020-03-20,37.849998
2020-03-23,38.349998
2020-03-24,42.150002
2020-03-25,43.790001
2020-03-26,45.970001
2020-03-27,43.759998
2020-03-30,44.599998
2020-03-31,44
2020-04-01,40.240002
2020-04-02,40.490002
2020-04-03,40.200001
2020-04-06,44.18
2020-04-07,44.220001
2020-04-08,46.009998
2020-04-09,47.290001
2020-04-13,47.849998
2020-04-14,50.380001
2020-04-15,49.560001
2020-04-16,50.599998
2020-04-17,52.259998
2020-04-20,52.799999
2020-04-21,50.610001
2020-04-22,52.419998
2020-04-23,52.009998
2020-04-24,53.060001
2020-04-27,55.639999
2020-04-28,54.049999
2020-04-29,56.630001
2020-04-30,55.330002
2020-05-01,52.380001
2020-05-04,54.310001
2020-05-05,55.060001
2020-05-06,55.330002
2020-05-07,56.599998
2020-05-08,58.299999
2020-05-11,59.68
2020-05-12,58.16
2020-05-13,56.330002
2020-05-14,56.25
2020-05-15,58.09
2020-05-18,59.880001
2020-05-19,59.82
2020-05-20,61.82
2020-05-21,61.98
2020-05-22,62.759998
2020-05-26,62.900002
2020-05-27,62.509998
2020-05-28,61.75
2020-05-29,62.82
2020-06-01,64.800003
2020-06-02,65.599998
2020-06-03,65.870003
2020-06-04,63.950001
2020-06-05,64.25
2020-06-08,65.370003
2020-06-09,65.610001
2020-06-10,66.510002
2020-06-11,61.57
2020-06-12,62.419998
2020-06-15,64.639999
2020-06-16,66.690002
2020-06-17,66.5
2020-06-18,67.629997
2020-06-19,68.029999
2020-06-22,71.290001
2020-06-23,72.400002
2020-06-24,69.300003
2020-06-25,70.580002
2020-06-26,68.970001
2020-06-29,69.360001
2020-06-30,71.309998
2020-07-01,73.5
2020-07-02,74.940002
2020-07-06,77.75
2020-07-07,78.839996
2020-07-08,80.720001
2020-07-09,81.080002
2020-07-10,80.889999
2020-07-13,78.139999
2020-07-14,78.82
2020-07-15,80.93
2020-07-16,79.760002
2020-07-17,80.669998
2020-07-20,84.029999
2020-07-21,82.519997
2020-07-22,82.529999
2020-07-23,80.470001
2020-07-24,78.830002
2020-07-27,81.970001
2020-07-28,79.349998
2020-07-29,80.07
2020-07-30,80.400002
2020-07-31,80.370003
2020-08-03,83.68
2020-08-04,84.199997
2020-08-05,85.610001
2020-08-06,84.870003
2020-08-07,82.489998
2020-08-10,83.470001
2020-08-11,81.580002
2020-08-12,83.949997
2020-08-13,85.760002
2020-08-14,84.720001
2020-08-17,87.629997
2020-08-18,88.580002
2020-08-19,88.860001
2020-08-20,89.480003
2020-08-21,89.830002
2020-08-24,88.459999
2020-08-25,89.5
2020-08-26,91.400002
2020-08-27,90.769997
2020-08-28,92.360001
2020-08-31,95.330002
2020-09-01,97.209999
2020-09-02,96.970001
2020-09-03,89.809998
2020-09-04,87.050003
2020-09-08,83.099998
2020-09-09,86.580002
2020-09-10,85.839996
2020-09-11,85.349998
2020-09-14,89.089996
2020-09-15,91.830002
2020-09-16,91.639999
2020-09-17,89.300003
2020-09-18,89.879997
2020-09-21,90.580002
2020-09-22,91.709999
2020-09-23,87.949997
2020-09-24,87.900002
2020-09-25,90.75
2020-09-28,91.720001
2020-09-29,92.769997
2020-09-30,92
2020-10-01,94.540001
2020-10-02,92.32
2020-10-05,95.889999
2020-10-06,95.669998
2020-10-07,99.209999
2020-10-08,100.57
2020-10-09,102.760002
2020-10-12,102.330002
2020-10-13,104.830002
2020-10-14,103.769997
2020-10-15,102.830002
2020-10-16,102.760002
2020-10-19,102.25
2020-10-20,100.830002
2020-10-21,97.949997
2020-10-22,98.580002
2020-10-23,99.18
2020-10-26,97.199997
2020-10-27,98.629997
2020-10-28,94.75
2020-10-29,95.989998
2020-10-30,90.790001
2020-11-02,90.800003
2020-11-03,93.160004
2020-11-04,97.510002
2020-11-05,100.82
2020-11-06,102.080002
2020-11-09,97.43
2020-11-10,94.760002
2020-11-11,98.730003
2020-11-12,98.889999
2020-11-13,99.400002
2020-11-16,99.540001
2020-11-17,101.230003
2020-11-18,101.019997
2020-11-19,103.260002
2020-11-20,104.900002
2020-11-23,107.419998
2020-11-24,106.139999
2020-11-25,108.480003
2020-11-27,111.779999
2020-11-30,112.370003
2020-12-01,112.760002
2020-12-02,112.339996
2020-12-03,114.279999
2020-12-04,117.190002
2020-12-07,120.68
2020-12-08,122.169998
2020-12-09,119.980003
2020-12-10,125.199997
2020-12-11,123.870003
2020-12-14,124.25
2020-12-15,124.300003
2020-12-16,123.949997
2020-12-17,126.07
2020-12-18,127.300003
2020-12-21,131.339996
2020-12-22,135.050003
2020-12-23,134.960007
2020-12-24,133.029999
2020-12-28,129.800003
2020-12-29,124.32
2020-12-30,127.099998
2020-12-31,124.489998
2021-01-04,124.690002
2021-01-05,127.760002
2021-01-06,128.229996
2021-01-07,138.380005
2021-01-08,142.479996
2021-01-11,138.220001
2021-01-12,140.990005
2021-01-13,141.720001
2021-01-14,145.279999
2021-01-15,141.910004
2021-01-19,146.130005
2021-01-20,147.110001
2021-01-21,144.809998
2021-01-22,146.080002
2021-01-25,146.669998
2021-01-26,141.830002
2021-01-27,138.350006
2021-01-28,140.369995
2021-01-29,137.440002
2021-02-01,142.619995
2021-02-02,146.889999
2021-02-03,146.110001
2021-02-04,148.350006
2021-02-05,149.460007
2021-02-08,153.309998
2021-02-09,154.929993
2021-02-10,153.100006
2021-02-11,154.570007
2021-02-12,156.580002
2021-02-16,155.119995
2021-02-17,152.169998
2021-02-18,149.190002
2021-02-19,152.610001
2021-02-22,143.779999
2021-02-23,139.039993
2021-02-24,138.320007
2021-02-25,129.509995
2021-02-26,130.360001
2021-03-01,136.699997
2021-03-02,133.509995
2021-03-03,125.110001
2021-03-04,118.43
2021-03-05,117.07
2021-03-08,110.260002
2021-03-09,121.75
2021-03-10,121.190002
2021-03-11,128.679993
2021-03-12,126.68
2021-03-15,128.880005
2021-03-16,126.019997
2021-03-17,127.459999
2021-03-18,120.07
2021-03-19,122.360001
2021-03-22,124.720001
2021-03-23,121.699997
2021-03-24,114.779999
2021-03-25,114.419998
2021-03-26,113.970001
2021-03-29,111.169998
2021-03-30,114.419998
2021-03-31,119.949997
2021-04-01,120.849998
2021-04-05,121.639999
2021-04-06,123.830002
2021-04-07,120.82
2021-04-08,124.139999
2021-04-09,123.260002
2021-04-12,122.470001
2021-04-13,127.559998
2021-04-14,124.870003
2021-04-15,126.620003
2021-04-16,124.379997
2021-04-19,120.440002
2021-04-20,119
2021-04-21,121.82
2021-04-22,121.410004
2021-04-23,123.699997
2021-04-26,127.730003
2021-04-27,126.239998
2021-04-28,125.379997
2021-04-29,121.760002
2021-04-30,120.769997
2021-05-03,116.910004
2021-05-04,113.290001
2021-05-05,111.550003
2021-05-06,108.339996
2021-05-07,109.720001
2021-05-10,103.980003
2021-05-11,106.120003
2021-05-12,102.160004
2021-05-13,99.480003
2021-05-14,104.309998
2021-05-17,103.309998
2021-05-18,104.790001
2021-05-19,102.970001
2021-05-20,106.589996
2021-05-21,105.839996
2021-05-24,108.730003
2021-05-25,109.379997
2021-05-26,111.43
2021-05-27,112.279999
2021-05-28,112.099998
2021-06-01,111.25
2021-06-02,111.300003
2021-06-03,107.43
2021-06-04,109.510002
